"id","profileName","text","date","title","rating","images","helpful"
"RUS9X07YKVE5I","Dk","
  Great book , no word
","Reviewed in India on 28 June 2018","Love it",5,"","0"
"R3E3A8ND3JDOLO","Amazon Customer","
  best book ever read loving it..
","Reviewed in India on 2 April 2019","power of now is power of life",5,"","0"
"R26C1XUR6L9KDM","Surender Reddy Gutha","
  Excellent book. Its make the thoughts more clear. Recommend to everyone
","Reviewed in India on 12 October 2015","Five Stars",5,"","0"
"R2WYYSCJBK3YMM","Devika Datta","
  Life change book!
","Reviewed in India on 14 June 2020","Amazing",5,"","0"
"RKAY67XO3XNEA","Ravinder","
  Very nice book
","Reviewed in India on 10 December 2018","Thanks amazon",5,"","0"
"R3KOSJ9RXT3PNC","Sourabh.M","
  Must read!
","Reviewed in India on 14 November 2018","Amazing",5,"","0"
"RUMKZSHCE2WB0","Sai","
  Lovely Book with deep insights
","Reviewed in India on 2 December 2018","Great Book",5,"","0"
"R2YEZI1WYTTHK6","Amazon Customer","
  A modern day guide to spiritual enlightment , explained in very practical manner.You get a new insight as u read it again and again...Rakesh Joshi
","Reviewed in India on 16 February 2016","A modern day guide to spiritual enlightment, explained in ...",5,"","0"
"R2FMYNFMB0I3R8","abirami","
  Excellent
","Reviewed in India on 23 May 2019","Great",5,"","0"
"R12HSRDMP56TVO","Amazin customer","
  Thank you Eckhart
","Reviewed in India on 20 May 2017","Alarm clock that will keep you awake!",5,"","1"
"R3NONGR96C71CQ","Jayesh Modi","
  '''''' priceless. It 8s for gift purpose.
","Reviewed in India on 9 October 2015","Five Stars",5,"","0"
"R1OI8OQZKPNI3H","Rajesh Alagappan","
  Potentially Life changing!
","Reviewed in India on 27 March 2017","Five Stars",5,"","0"
"R1R0Q89YYP9MZ4","Jyoti Kumari","
  I love you, Eckhart.
","Reviewed in India on 3 December 2017","Five Stars",5,"","1"
"R20T7P1SF470KE","sunil","
  I got another book. It bad
","Reviewed in India on 18 October 2018","very unhappy",1,"","0"
"RDFJ9AHKJCY33","amrita","
  A must read for anyone interested in spirituality! Reading this book gave me the tools to apply spiritual knowledge in my daily life. The concept of living in the present moment is explained so beautifully in this text.
","Reviewed in India on 18 February 2014","Very insightful spiritual knowledge",5,"","0"
"R12A7P36DTBKHG","Amazon Customer","
  Mind expanding and a life changing book.
","Reviewed in India on 30 October 2017","Five Stars",5,"","0"
"R3VVM19Z5HD7HS","Mrs.magicheart","
  Must read book to betterment of life ... to be spiritual..
","Reviewed in India on 29 September 2015","♡♡♡♡♡♡♡",5,"","0"
"R1JVHPCDZN0VAP","Ajitesh Rai","
  Good condition and great content
","Reviewed in India on 23 August 2019","Amazing",5,"","0"
"RJMLJYIY6DRF9","Subhajit Kundu","
  Quality of the book is really nice..
","Reviewed in India on 16 March 2018","Five Stars",5,"","0"
"R2DYQOUK42P5DE","Girish Gaikwad","
  Simply inspiring
","Reviewed in India on 11 August 2019","Awesome",5,"","0"
"ROYRWRUR3O2DM","Amazon Customer","
  Tough to read and understand.. But do take it.. Read it and try to imply it
","Reviewed in India on 24 April 2016","Five Stars",5,"","0"
"RU7OZVYTG8Z15","prads","
  Act now & be better - good training book!
","Reviewed in India on 21 March 2019","Now!",5,"","0"
"R1RP3UBGO627GP","Kanchan Yadav","
  Excellent book....must read.
","Reviewed in India on 26 July 2020","Fast delivery....good work Amazon",5,"","0"
"R3SF6BV0TN2ETF","Piyali","
  Opens up a new gateway of reflection. It's an initiative to make life simpler and meaningful.
","Reviewed in India on 4 April 2019",".",5,"","0"
"RAM2BGVA3P8O2","Shubhanshu","
  nice quality of pages
","Reviewed in India on 18 October 2020","awesome",5,"","0"
"R8XUR2TE8ASL5","Stalin","
  Best books to read
","Reviewed in India on 31 July 2020","Best books  not  to worry about your past",5,"https://images-na.ssl-images-amazon.com/images/I/81s9Igce2dL.jpg","0"
"R2H6MOCAEIVAHK","B.Suresh Kumar","
  It is very good book. Thank you amazon for giving such a wonderful book at a least price.
","Reviewed in India on 16 November 2015","Four Stars",4,"","0"
"R3CN0ZS02GCE4J","Dr.S Mazumder","
  Very cool and informative
","Reviewed in India on 4 November 2019","Relaxed and get peace of mind with clarity",5,"","0"
"RIKUFMBGL715T","Ankur Arora","
  Great book!
","Reviewed in India on 4 January 2018","Four Stars",4,"","0"
"R2M89B1P1WI77W","Sweta","
  tension, worry and problems are illusions.MUST MUST MUST HAVE!!
","Reviewed in India on 2 July 2019","free yourself from worries",5,"","0"
"R383O10QYS0QTL","Vishman","
  Needs careful reading and guided practice, can be misinterpreted like all other philosophies
","Reviewed in India on 19 December 2014","Good book, requires careful reading",4,"","1"
"R7MWNPJQLTJ73","Surender Sharma","
  Great book
","Reviewed in India on 16 October 2018","Great Book",5,"","0"
"R27EFCUAWG11YG","Sindhu","
  Very good book
","Reviewed in India on 9 November 2018","Good",5,"","0"
"R1MT7AKOI7IUAF","Jit","
  Excellent
","Reviewed in India on 20 March 2017","Five Stars",5,"","0"
"R3DVYDX0X3X180","jammy","
  Liked it..
","Reviewed in India on 25 May 2019","Good book",4,"","0"
"R1A7KSCJCY8RMI","tinu batra","
  It does not teach you some kind of tricks or skills. It's wholely a spiritual kind of book.
","Reviewed in India on 20 July 2015","Nice",5,"","0"
"R3NUWEOTOIS7SQ","Tehem","
  A bit boring
","Reviewed in India on 14 July 2019","Not very gripping",1,"","1"
"R1GSV76IRL0LPY","shishir","
  Good book
","Reviewed in India on 22 August 2018","Na",5,"","0"
"R2NW1KQ9YG7UWP","aakansha","
  A guide to inner peaceIndeed an epic bookHighly recommend for people wanting me time in their busy schedule
","Reviewed in India on 18 May 2015","Great",4,"","0"
"R2PSMKVCMG76AT","subhash","
  The auther has discribed very well. Good book for spiritual guidence. Easy language. Nice binding. I keep it as first ten of my choice.
","Reviewed in India on 6 July 2014","GOOD BOOK",5,"","1"
"RH2XC2MQK7KQW","Harsh","
  Eckart Tolle is simply great! This book should be read compulsorily by all for its power to change outlook on life.
","Reviewed in India on 2 August 2015","Eckart Tolle is simply great! This book should be read compulsorily by all ...",5,"","0"
"RQT0W9UMKH9CW","mritunjay","
  It's quite a good read. Makes you think if what you've been thinking and/or doing was  so useless.
","Reviewed in India on 16 January 2019","Great book",5,"","0"
"R3HQXU25HQRXQ","Anil Max","
  Die before you Die
","Reviewed in India on 6 November 2018","Be present",5,"","0"
"R2PTI51LCM10G9","Amazon Customer","
  This is a book you can read every day.Each reading gives new insights to the book and to yourself.Worth every paisa spent.
","Reviewed in India on 18 November 2015","This is a book you can read every day. ...",5,"","0"
"R74EANLQTIHJG","RAJ n.","
  just go for it
","Reviewed in India on 25 May 2019","just amazing",5,"","0"
"R22NYZAPUO0UHR","neetu","
  Many pages are missing in the book.
","Reviewed in India on 24 February 2019","Missing pages",1,"","0"
"R220BOA6UCTOMG","Sini","
  Great book
","Reviewed in India on 26 July 2019","Full star",5,"","0"
"R1JRB2I4GUGTLJ","Chaitanya","
  Awesome book.
","Reviewed in India on 18 February 2019","It relaxed me ...now I live stress free..",5,"","0"
"R3T63XHHVIE04C","Suvrojyoti","
  one the best book on freedom
","Reviewed in India on 15 July 2016","Five Stars",5,"","0"
"R3353VI44IYP1A","Jaibir Singh","
  A price worth product
","Reviewed in India on 15 January 2019","Enlightening filling",4,"","0"
"R2WGW001HXTAAF","lokiez","
  This is the best book i have ever read. It has changed the way i think. Everybody should read it.
","Reviewed in India on 24 December 2015","Must read for everyone",5,"","0"
"R16KQ0R3I9FBYO","PB","
  A Must Read !!!
","Reviewed in India on 23 December 2016","Five Stars",5,"","1"
"R32DDBDAM6GAIJ","Ajay Tyagi ","
  AmazingReally each sentence is full of wisdome.
","Reviewed in India on 24 February 2019","Now is every thing",5,"","0"
"R3RN7VCFWGP6LN","paul alwin","
  Go for it, for all you spiritual seekers.
","Reviewed in India on 29 January 2017","Go for it!",5,"","0"
"R3MGMBDKGLVGTR","Ajinkya","
  Very powerful book...
","Reviewed in India on 14 October 2015","A must read book.",5,"","0"
"R3S1RIJ8VXUF49","AM","
  good
","Reviewed in India on 21 February 2016","Five Stars",5,"","0"
"RCI3VQGIHXV1Z","Alexander.P. Kurien.","
  Very nice book.
","Reviewed in India on 18 March 2015","... and her book ' Philia and Sofia' compiled with nice poems.",4,"","0"
"R2Y0W122ZUF30C","Abhinav Venkat Shankar","
  Awesome Book
","Reviewed in India on 22 January 2019","Best Books to Read",5,"","0"
"RHELAS8TQPI94","Sree","
  Quality is good
","Reviewed in India on 21 March 2016","Five Stars",5,"","0"
"RGK8LXCF5BF0R","ADARSH RAO","
  This is amazing book for life transformation
","Reviewed in India on 3 January 2019","Amazing book",2,"","0"
"R34YOJK9IFI50X","tejaswini","
  Awesome book.. Must read :)
","Reviewed in India on 10 August 2014","must read :)",5,"","0"
"R789IF2TYS99R","Rao","
  Excellent Book.. Waiting for a long time to lay my hands on..
","Reviewed in India on 22 July 2016","Great Read",5,"","0"
"R1XPFDGHLEJPYQ","aishwarya","
  Will definitely recommend this book
","Reviewed in India on 1 June 2016","Superb book",5,"","0"
"R34AXAV27PIX2A","Kindle Customer","
  Much insight..
","Reviewed in India on 17 January 2018","Four Stars",4,"","0"
"R3C068KYXM0916","Purna Pidaparti","
  Love it!  Thank you seller for the prompt shipment!
","Reviewed in India on 21 September 2015","Love it! Thank you seller for the prompt shipment",5,"","0"
"RQYEGHGF4SCY0","Aditi","
  NA
","Reviewed in India on 13 November 2020","NA",5,"","0"
"R3IK4OMEFCE2JC","Amazon Customer","
  I got a better clarity by reading this book.
","Reviewed in India on 19 July 2017","Four Stars",4,"","0"
"R2270R86CW9FLL","Arvind Sharma","
  Too good
","Reviewed in India on 20 March 2019","Ultimate",5,"","0"
"RRSDMHLG1CT75","Amazon Customer","
  ok
","Reviewed in India on 4 January 2018","Four Stars",4,"","0"
"R3UN7B0XNGIQRQ","Harsh Bhawnani","
  Each and every sentence of this book is enlightening.
","Reviewed in India on 12 October 2018","Beautiful",5,"","0"
"R3LT9R7LVT1274","Karan Kumar","
  Must Read for All
","Reviewed in India on 25 September 2016","Five Stars",5,"","0"
"R337BL2YGA0ULC","AH2015","
  Must have, must read...Thank You.
","Reviewed in India on 3 October 2015","Five Stars",5,"","0"
"RTNUP3K9C4I8B","RAJIV SHEKHAR ROY","
  Good one
","Reviewed in India on 18 December 2015","Five Stars",5,"","1"
"R3CGNMG3L94KNQ","Balaji Sugavanam","
  I Have just started reading a book in its actual sense. Love you Alim my buddy for suggesting this book for real life. Iam relishing every word now in this book.
","Reviewed in India on 31 August 2014","conscious living",5,"","0"
"R2XZCEP7QLE6N0","Ritika","
  Feeling good after reading this book
","Reviewed in India on 11 March 2019","Good",5,"","0"
"R2EMA7QDNO6AET","Jagan","
  A very good book to become conscious and must to have guide to wake up from slumber.
","Reviewed in India on 16 June 2016","Five Stars",5,"","0"
"R2OFWSBQRPIGOP","sabari","
  concept of yoga.
","Reviewed in India on 6 February 2018","Good",5,"","0"
"R2W2R3AAGNZZ5T","R clave","
  Book is excellent....
","Reviewed in India on 19 October 2014","Execellent",5,"","0"
"R1U99DTRBFJ7KM","Hardik Sheth","
  Excellent book. Worth reading. Recommended for everyone.
","Reviewed in India on 18 June 2017","Worth reading",5,"","0"
"R2JL5K2069RSSG","Amazon Customer","
  Bored
","Reviewed in India on 18 June 2017","Two Stars",2,"","0"
"R2TYPA2LUNVJ1G","Subash.G","
  Something presious
","Reviewed in India on 20 August 2019","Presious",5,"","0"
"R2RAJ4APAI47G5","Mohd Shariq","
  Not as good as I​ was expecting
","Reviewed in India on 13 September 2017","Three Stars",3,"","0"
"R2DT03I2ZTJA5E","Amazon Customer","
  An apt guide and need of the hour
","Reviewed in India on 28 April 2017","Five Stars",5,"","0"
"R2VH2SMACCUSHH","Kavin","
  Best book ever.
","Reviewed in India on 12 August 2019","BEST BEST BEST BEST BEST BEST BEST BEST",5,"https://images-na.ssl-images-amazon.com/images/I/61hsrYiVTTL.jpg","0"
"R2JP4PH08XYRXY","RAJESH","
  Fantastic book.....once bought....will get transformed!!!!
","Reviewed in India on 11 March 2015","Four Stars",4,"","0"
"R34MP8TFKEP7RC","Sinju Davis","
  nice
","Reviewed in India on 25 September 2015","Five Stars",5,"","0"
"R2NY0F7IAY3HQ9","sharada panda","
  The book is simple,not too much spiritual jargon, very practical ways of coming to the present and achieving freedom.
","Reviewed in India on 10 June 2015","Good book",5,"","0"
"R1TUTW7JUBWYIR","Amazon Customer","
  A must read for all !!!
","Reviewed in India on 8 October 2016","Five Stars",5,"","0"
"R31KKXQ0SYUCFY","madan","
  A must read book ,,you will start new life after ,,
","Reviewed in India on 17 October 2014","A must read book,, you will start new ...",5,"","0"
"R10VKQ24NBMNLB","Rajkumar","
  so  colour  full
","Reviewed in India on 9 April 2016","so colour",5,"","0"
"R2UYMLU93IQGTQ","Amazon Customer","
  Amazing.... Totally changed my perspective towards life... Now I m able to find happiness more easily...
","Reviewed in India on 6 December 2015","Great book",5,"","0"
"R1YZSH2M4JKIO4","Nandish","
  Great book👌🏻
","Reviewed in India on 28 September 2018","Most affordable price😍",4,"https://images-na.ssl-images-amazon.com/images/I/71qYMuFy9vL.jpg","1"
"R3A94TLKVTW9WM","C. P. Kumar","
  A wonderful book. Must-read for everyone.
","Reviewed in India on 10 October 2014","Five Stars",5,"","0"
"R2X1CZIEW80R78","Amazon Customer","
  Out of this world experience ! The best till date !!
","Reviewed in India on 1 December 2016","The best till date",5,"","0"
"R3T54E0ZFNXZD7","VISHAL DEEPAK","
  Changed my Life. Saved me from terrible anxiety problem and insomnia.
","Reviewed in India on 17 September 2015","Powerful book",5,"","0"
"R2XXUVTHV9S3U4","Prudvi","
  very great feeling after reading 1st chapter of this book.
","Reviewed in India on 7 November 2015","Five Stars",5,"","0"
"R37J7IJEWOFAMQ","HKV","
  good one
","Reviewed in India on 3 August 2018","Three Stars",3,"","0"
"R3PMHOV3VB0D6Y","Kishore Reddy","
  Not totally met my expectations... I thought of the book something else than the book... that was my mistake...
","Reviewed in India on 28 October 2014","Not totally met my expectations... I thought ...",4,"","0"
"R3LLFF81IZRLV6","Whatever it takes","
  Book which will help you to listen to yourself & see reality as it is.You'll get control over your mind.
","Reviewed in India on 16 June 2015","Book which will help you to listen to yourself & ...",5,"","0"
"R3D3HVYE5T70FR","Julius","
  Love this Book
","Reviewed in India on 31 July 2018","Five Stars",5,"","0"
